,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
10.50_622.1511n,,611.2658768,1,10.81251667,0.605733333,64,0.000183489,0.00043565,280.108371,CK_L,HI_L,100 - 30.5 - 5.03,1111513.565,38.57,2682.010178,6367.030433,870.0486847,0,2.470212959,17212.31347,741042.4052,1245723.154,1821779.089,1302761.052,804222.1142,753553.5747,2544.645101,4828.864879,827.9624079,0,1.896930779,16820.51999,651169.2307,1421396.084,1662560.873,1120687.415,871716.925,646142.5445,x,x,x,x,,,,,,,,,,
10.50_380.2276m/z,,697.1944588,1,11.07378333,0.407683333,0,0.001671786,0.002768011,2.6885322,CK_L,HI_L,100 - 33.1 - 7.35,1143142.265,32.3,555271.0296,425112.5842,441545.9125,74067.29367,354537.5434,496956.5248,667715.6028,1640631.901,921019.9437,1105018.17,1612727.503,911740.4687,526831.5971,322412.6615,420187.3106,8340.146729,272257.1655,485644.604,586735.4585,1871995.197,840525.4683,950581.0408,1748076.601,781781.5828,x,x,x,x,,,,,,,,,,
10.47_315.0852m/z,,271.0590601,1,9.985516667,0.927366667,34,2.84E-06,1.34E-05,2.712765582,CK_L,HI_L,100 - 15.5,2004190.827,18.46,600015.6815,555317.7298,918057.3638,984464.2259,552770.914,663887.7304,2237466.818,1709918.66,2074242.242,2081098.858,1447081.588,2475336.795,569284.5528,421162.4729,873648.7957,110852.9242,424484.9241,648776.0555,1966108.196,1951052.833,1892959.478,1790244.877,1568528.755,2122503.919,x,x,x,x,,,,,,,,,,
10.41_361.1268m/z,,580.2930375,1,9.957816667,0.419616667,122,0.000431543,0.000898726,329.4647599,CK_L,HI_L,100 - 26.2 - 3.4,929099.2484,21.36,4928.535112,0,1645.73932,0,3275.568972,3608.231408,1137199.392,936292.3971,848897.8342,624902.3519,1155562.864,871740.6522,4676.109298,0,1566.131084,0,2515.381348,3526.099419,999280.5375,1068329.142,774706.6223,537566.1179,1252544.152,747483.3138,x,x,x,x,,,,,,,,,,
10.38_418.0884n,,347.0747637,1,9.158516667,1.329966667,45,3.74E-10,5.27E-09,7.323302329,CK_L,HI_L,100 - 16.6,2397536.922,20.52,433724.7359,385075.0904,320913.3707,190344.0169,363700.2308,355700.6293,2281035.035,1989179.423,2409050.198,3522991.599,1511240.22,2671725.057,411510.5654,292047.5408,305390.0452,21433.1718,279293.3944,347604.031,2004392.487,2269695.185,2198506.188,3030618.962,1638071.939,2290899.127,x,x,x,x,,,,,,,,,,
10.33_720.1876n,,509.1271929,1,9.158516667,0.3608,27,1.34E-08,1.43E-07,5.882187025,CK_L,HI_L,100 - 22 - 1.4,577557.3542,21.93,120688.2249,112816.9594,103693.5982,48233.57139,101361.179,119869.5217,577363.3735,471753.3143,577895.6147,839236.8373,322295.4756,676799.51,114506.9108,85562.31337,98677.69791,5431.210494,77837.47536,117141.0042,507341.0929,538280.365,527389.2119,721945.2563,349344.3117,580328.9536,x,x,x,x,,,,,,,,,,
10.33_675.1507m/z,,479.1163729,1,9.158516667,0.498316667,1,8.89E-08,7.50E-07,7.48622921,HI_L,CK_L,100 - 21.6,671329.2566,31.41,759174.3515,642479.4055,705570.5349,288227.0595,847112.0942,912546.3508,98971.94761,46508.73635,78067.03324,123914.3338,76387.53604,114201.7371,720291.5599,487267.38,671440.4484,32455.02635,650515.9804,891774.6101,86968.68969,53067.43761,71244.20066,106596.09,82798.40463,97923.49674,x,x,x,x,,,,,,,,,,
10.33_653.1688m/z,,543.2331134,1,9.18605,0.864883333,97,8.22E-07,4.73E-06,4.258652328,CK_L,HI_L,100 - 28.7 - 9.18,771686.7077,33.79,137503.6684,202861.1133,303928.4656,105335.2529,246333.6065,160846.4182,922500.7448,478186.3852,827983.65,1215538.39,565668.4649,620242.6107,130461.1142,153853.3412,289226.7395,11860.99048,189164.9861,157185.1685,810620.4127,545620.633,755620.2773,1045654.976,613142.5214,531833.6375,x,x,x,x,,,,,,,,,,
10.33_348.2731m/z,,286.2002246,1,9.241033333,2.805833333,7,0.00161028,0.002678797,61.70040838,CK_L,HI_L,100 - 13.4,724843.1817,47.73,15649.78717,38439.622,3239.181615,0,5029.301305,22698.08273,1107957.403,279260.7808,841633.1194,344456.0625,1032266.357,743485.3674,14848.24875,29153.26739,3082.494873,0,3862.11092,22181.42,973584.9998,318642.3719,768076.8226,296314.9487,1118899.914,637509.4528,x,x,x,x,,,,,,,,,,
10.33_347.0748m/z,,415.1005743,1,9.409883333,0.607033333,10,3.95E-05,0.000115827,2.114142221,CK_L,HI_L,100 - 29.8 - 1.13,1477791.675,13.79,773359.6076,638444.9716,672073.8075,525572.1613,347318.0013,1021050.366,1631183.644,1590089.892,1262390.731,1174266.848,1625873.105,1582945.83,733750.2867,484207.5962,639564.0356,59180.62784,266713.1206,997808.8144,1433354.678,1814325.711,1152061.437,1010151.537,1762325.455,1357313.774,x,x,x,x,,,,,,,,,,
10.30_654.1762n,,317.064364,1,9.437116667,1.08055,41,6.82E-07,4.07E-06,2.541361633,CK_L,HI_L,100 - 12.3,824859.4244,19.44,273062.891,268945.9228,307537.6877,218936.276,339158.4475,377769.1083,824406.0148,658856.7149,829205.2932,1102409.271,674097.4777,860181.7746,259077.3718,203973.192,292661.3751,24652.72559,260447.2201,369170.1785,724422.5522,751769.2451,756735.1524,948336.7609,730671.5024,737572.031,x,x,x,x,,,,,,,,,,
10.30_617.3053m/z,,815.2202113,1,9.464483333,0.439366667,1,0.008610585,0.011024288,43.05425872,CK_L,HI_L,100 - 34 - 3.67,1709594.681,27.52,0,18307.68191,21095.90215,20081.8326,121319.0553,32535.9569,1443767.873,1337747.224,1817570.614,2542288.332,1287403.118,1828790.923,0,13884.85938,20075.44434,2261.260297,93163.5668,31795.36058,1268668.579,1526397.467,1658720.207,2186978.598,1395449.177,1568116.27,x,x,x,x,,,,,,,,,,
10.30_603.2953m/z,,416.1164624,1,9.491833333,0.383216667,0,9.98E-12,1.62E-10,81.1482551,CK_L,HI_L,100 - 16.1 - 1.89,1389345.531,30.52,24794.48274,21300.77093,17699.08547,13501.17447,6924.671767,22218.44365,1228525.199,945720.0977,1370008.032,571611.3116,2321422.381,1898786.164,23524.57853,16154.86933,16842.93957,1520.263136,5317.607522,21712.69865,1079530.406,1079086.344,1250273.298,491723.0232,2516249.111,1628134.435,x,x,x,x,,,,,,,,,,
10.30_383.0747m/z,,579.1687063,1,9.519316667,0.827583333,5,8.61E-06,3.39E-05,2.188031484,CK_L,HI_L,100 - 28.2 - 17.7,7539182.59,11.56,3744150.287,3119962.388,3312852.537,3007595.604,1702423.653,4629942.515,8171334.834,8415018.75,6244897.396,6677241.498,7812069.854,7914533.208,3552385.358,2366232.887,3152602.161,338662.1462,1307328.51,4524553.933,7180320.29,9601711.8,5699111.452,5744031.494,8467702.381,6786400.858,x,x,x,x,,,,,,,,,,
10.24_682.1719n,,248.1635346,1,9.519316667,1.00085,20,1.11E-07,9.05E-07,19.42582779,CK_L,HI_L,100 - 14.1,1148723.817,41.81,101227.2944,83268.24108,60596.97535,20231.44825,41872.05057,85659.36971,1177871.134,2023516.246,936686.7079,1560498.345,262858.3273,930912.1447,96042.71492,63152.05953,57665.75883,2278.107361,32154.46718,83709.55728,1035019.635,2308874.215,854823.0027,1342403.393,284918.866,798220.5407,x,x,x,x,,,,,,,,,,
10.24_464.1533m/z,,533.2838658,1,9.574233333,0.8819,75,0.001896907,0.003088491,41.14178236,CK_L,HI_L,100 - 32.4 - 3.35,1271222.523,42.09,4858.064041,198781.576,5185.152901,0,6112.111727,1762.11913,1489133.749,493817.9717,1595719.557,1743607.089,692727.2691,1612329.501,4609.247559,150759.3502,4934.335006,0,4693.624823,1722.009078,1308532.509,563456.599,1456258.289,1499920.894,750864.8099,1382509.116,x,x,x,x,,,,,,,,,,
10.18_186.1250n,,595.1637818,1,9.601633333,1.99285,123,2.19E-08,2.22E-07,2.453066127,CK_L,HI_L,100 - 29 - 6.68 - 1.04,72157167.74,13.45,27190591.57,23235087.82,30504807.11,23516650.37,28674438.31,34884856.76,85906914.07,72149861.67,75276680.67,67889061.92,56513076.65,75207411.48,25797965.35,17621888.37,29029218.7,2648028.637,22019730.89,34090793.86,75488175.51,82324496.07,68697716.82,58400899.52,61255969.62,64487396.58,x,x,x,x,,,,,,,,,,
10.16_564.2788m/z,,287.0538391,1,9.601633333,0.6608,31,2.21E-05,7.09E-05,2.071553533,CK_L,HI_L,100 - 15.3,1765181.701,19.02,747215.1089,620528.6056,954736.8281,873924.8356,1032848.219,860977.8307,2196078.317,1485560.979,2148593.975,1764861.258,1060612.785,1935382.895,708944.8363,470619.5175,908553.9891,98405.93598,793146.8293,841379.913,1929739.267,1695056.042,1960813.085,1518204.583,1149625.333,1659514.692,x,x,x,x,,,,,,,,,,
10.16_473.2503n,,519.2681431,1,9.601633333,0.3822,77,0.014051244,0.016388653,18.17400558,CK_L,HI_L,100 - 34.8 - 1.91,497382.0245,11.45,13146.25266,38259.44535,36214.97729,0,64925.5507,15828.66434,452134.6759,494767.5057,442844.0974,596120.4125,472354.2062,526071.2492,12472.93828,29016.61832,34463.17468,0,49857.7562,15468.36603,397300.056,564540.037,404140.806,512806.7369,511996.8089,451085.3998,x,x,x,x,,,,,,,,,,
10.13_638.1823n,,507.1477196,1,9.601633333,1.02915,18,4.27E-06,1.88E-05,2.818224929,HI_L,CK_L,100 - 26.5,1045610.197,24.41,1421377.718,1213116.88,898415.7894,515339.2604,1045021.42,1352810.601,339317.7022,320143.0281,328125.0161,525619.6636,281414.2582,431484.1159,1348578.718,920048.6092,854957.3299,58028.37979,802494.8979,1322017.391,298165.4566,365289.8682,299447.8401,452159.1592,305032.1142,369980.6542,x,x,x,x,,,,,,,,,,
10.13_388.7128n,,475.1217433,1,9.628716667,0.578416667,56,2.64E-09,3.24E-08,21.45932359,HI_L,CK_L,100 - 20.6 - 0.256,541905.9621,23.46,695113.26,580216.7373,579954.9856,243906.9745,529634.833,646752.3205,40533.40217,30922.08823,23184.79367,23074.23314,6043.849865,27757.86123,659511.4987,440046.3064,551901.2152,27464.48337,406718.2195,632030.6885,35617.53568,35282.74722,21158.50986,19849.3827,6551.083496,23801.27398,x,x,x,x,,,,,,,,,,
10.10_728.2144n,,817.2515455,1,9.902433333,0.30755,14,0.003974307,0.005772606,40.11232228,CK_L,HI_L,100 - 40.4 - 8.54 - 0.834,697805.8889,45.06,38946.10857,28341.96232,13974.87434,0,174.6804566,25328.62592,1190114.205,747713.5394,420614.7489,632063.6576,325803.3635,870525.8191,36951.39757,21495.02942,13298.8772,0,134.1409587,24752.08572,1045777.874,853156.734,383854.2382,543726.5609,353146.6011,746441.6423,x,x,x,x,,,,,,,,,,
10.07_667.1848m/z,,579.1329907,1,9.87415,0.3295,2,3.77E-07,2.50E-06,14.45363401,HI_L,CK_L,100 - 28.1,639960.1708,43.89,933483.9281,832639.8511,521283.426,134497.5399,351357.7021,998643.6953,32252.54705,41370.19933,47904.75035,90845.24304,18913.05797,34374.7982,885673.4864,631488.3172,496067.7353,15144.73071,269815.2956,975912.1728,28340.97766,47204.25977,43718.01392,78148.72913,20500.34741,29475.03711,x,x,x,x,,,,,,,,,,
10.07_499.2137m/z,,523.1429301,1,9.87415,0.388966667,26,2.83E-13,5.36E-12,28.95026693,CK_L,HI_L,100 - 24.6,808381.7642,24.18,36297.08798,30826.45734,24638.17892,25194.84782,21081.8427,45159.59947,542460.1448,959355.6665,742495.398,1091529.181,695139.805,819310.3899,34438.05243,23379.31298,23446.37295,2836.997509,16189.20999,44131.65881,476670.9066,1094644.813,677603.4508,938977.2702,753479.8193,702526.4265,x,x,x,x,,,,,,,,,,
10.01_571.2340m/z,,859.1654605,1,9.846683333,0.24755,0,0,0,Infinity,HI_L,CK_L,100 - 41.6 - 10.7 - 1.04,780952.6052,47.99,762336.8967,1349148.75,628975.98,215847.108,1303729.716,818172.5697,0,0,0,0,0,0,723292.1283,1023217.508,598550.9502,24304.8782,1001162.68,799549.0022,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
1.95_314.1588m/z,,383.0748356,1,9.846683333,0.383883333,59,1.31E-09,1.72E-08,13.1938491,HI_L,CK_L,100 - 20.6 - 0.77,801350.1534,20.22,772935.4721,1029425.577,683551.5635,705188.8341,1033500.375,843292.7926,78078.94801,36315.29276,53550.39185,110568.6014,23395.83939,62510.80764,733347.8743,780733.9806,650486.5859,79405.87616,793647.6349,824097.4287,68609.58044,41436.50601,48870.24271,95115.55463,25359.34888,53600.55829,x,x,x,x,,,,,,,,,,
1.72_208.0961m/z,,297.0594926,1,9.846683333,0.411283333,5,6.32E-06,2.64E-05,3.093086738,HI_L,CK_L,100 - 10.3 - 0.621,939812.3399,19.92,952823.3707,1212166.962,756598.8702,864371.9417,1195097.519,981056.558,361424.7401,186954.0442,267744.4254,534021.6307,140674.0693,332238.2878,904022.4167,919328.1753,720000.4246,97330.25827,917741.6305,958725.3608,317591.3663,213318.4613,244344.3381,459386.869,152480.2228,284881.2611,x,x,x,x,,,,,,,,,,
1.58_168.1014m/z,,660.2261771,1,9.957816667,0.3632,0,2.85E-07,1.98E-06,28.52729809,CK_L,HI_L,100 - 29.3 - 3.31 - 0.598,506943.2872,31.83,3654.883271,23022.72661,29744.49697,10128.26667,18664.16143,11199.69338,749633.9066,618773.0936,305507.0521,429523.751,400632.4078,537589.5121,3467.69035,17460.82999,28305.68653,1140.466,14332.61944,10944.76153,658718.76,706032.9977,278806.6206,369493.5932,434255.7167,460961.8571,x,x,x,x,,,,,,,,,,
1.58_151.0942m/z,,245.1011838,1,9.846683333,0.5285,11,2.71E-08,2.69E-07,141.8281969,CK_L,HI_L,100 - 11.3 - 0.688,883933.1681,45.19,3793.354849,5395.449383,1752.997223,11915.40738,1217.670036,767.3880303,987057.2056,335650.3211,1111463.372,865444.6734,551098.6568,1452884.78,3599.069799,4092.001179,1668.200673,1341.702133,935.0755615,749.9204407,867347.505,382984.0127,1014324.692,744490.2902,597349.9335,1245791.54,x,x,x,x,,,,,,,,,,
1.58_150.0909m/z,,959.2626075,1,9.765316667,0.524933333,0,2.58E-06,1.24E-05,2287.793084,CK_L,HI_L,100 - 43.4 - 6.05 - 0.268,2314430.801,35.94,0,1256.794486,8061.157374,0,779.7063505,0,2064634.366,1766400.819,2587172.894,3696016.044,1275103.629,2497257.055,0,953.1744537,7671.220459,0,598.7536296,0,1814236.759,2015500.154,2361061.477,3179461.544,1382117.447,2141299.679,x,x,x,x,,,,,,,,,,
1.58_135.0675m/z,,250.1792406,1,9.737966667,0.94625,31,1.11E-07,9.03E-07,192.8973818,CK_L,HI_L,100 - 14,2546438.616,47.62,40615.76916,24541.55065,10156.74965,30259.50498,9680.372179,3972.91003,3478265.528,2929957.196,1520880.429,3832762.901,665899.1313,2850866.514,38535.54282,18612.73215,9665.444069,3407.289493,7433.770386,3882.477081,3056423.589,3343142.233,1387959.884,3297096.686,721785.105,2444505.879,x,x,x,x,,,,,,,,,,
1.58_134.0597m/z,,355.1713858,1,9.71095,0.605783333,34,1.79E-06,9.05E-06,2.289474325,HI_L,CK_L,100 - 14.4,1353551.148,19.12,1193633.446,1324344.023,959066.8438,1554572.865,1839521.225,1614898.837,627929.0997,437787.8978,732131.6762,596650.3222,479824.1504,672913.3512,1132498.872,1004405.179,912674.5518,175048.4614,1412608.746,1578139.871,551774.2384,499525.1168,668145.4883,513262.5864,520093.6726,576996.7254,x,x,x,x,,,,,,,,,,
1.55_132.0241n,,753.1840456,1,9.656016667,0.57745,0,0.000163121,0.000394314,318.5081447,CK_L,HI_L,100 - 28.2 - 5.16,1067785.139,46.44,0,4460.272701,10959.23345,0,0,0,1114244.417,566946.3247,1320347.529,1694895.534,392100.4092,1318176.622,0,3382.747173,10429.10986,0,0,0,979109.5285,646897.5741,1204952.979,1458017.256,425007.6652,1130284.594,x,x,x,x,,,,,,,,,,
1.28_136.0752m/z,,915.2360428,1,9.656016667,0.57745,0,2.37E-05,7.50E-05,2006.050432,CK_L,HI_L,100 - 39.3 - 7.5 - 0.197,3172070.878,47.92,0,119.1324592,3080.585813,0,1062.423276,7259.884564,3482177.172,1578870.178,3871418.783,5125109.23,1131340.902,3843509,0,90.35209652,2931.570718,0,815.8581656,7094.632202,3059860.831,1801523.784,3533067.995,4408824.937,1226289.348,3295657.759,x,x,x,x,,,,,,,,,,
1.25_337.0881m/z,,493.1323151,1,9.656016667,1.469083333,51,6.41E-12,1.05E-10,15.82573584,HI_L,CK_L,100 - 24.5,22065939.36,22.39,27766683.26,24427708.43,23474092.12,10694023.26,19281427.44,27579197.92,1256238.842,1025514.949,1423965.592,2006523.87,1262722.188,1390878.492,26344551.23,18526392.26,22338595.73,1204171.487,14806631.57,26951429.32,1103882.955,1170133.933,1299515.123,1726092.475,1368696.886,1192623.588,x,x,x,x,,,,,,,,,,
1.14_159.0890n,,401.0852481,1,9.846683333,2.222383333,6,1.04E-09,1.38E-08,10.5395894,HI_L,CK_L,100 - 21,12489368.77,20.37,12593971.67,17033464.12,9983615.386,10977154.32,14983735.24,13624632.57,1446767.049,756163.7405,1036889.703,2124300.107,552495.7427,1193358.225,11948943.59,12918470.79,9500684.71,1236052.691,11506339.34,13314503.3,1271304.017,862798.5896,946268.5467,1827408.327,598864.2707,1023257.73,x,x,x,x,,,,,,,,,,
1.11_198.0520m/z,,198.0519909,1,1.114133333,0.161566667,12,2.93E-05,9.00E-05,3.112466391,HI_L,CK_L,100 - 6.68 - 5.41,805323.4709,30.85,792375.47,798599.4556,1183548.027,386966.5432,618769.2864,1028918.02,199114.149,393040.6824,131935.2748,313652.4219,174494.6307,340210.3916,751792.2097,605671.4986,1126297.058,43573.31812,475166.5237,1005497.381,174965.7055,448467.6112,120404.5139,269816.419,189139.1946,291717.0265,x,x,x,x,,,,,,,,,,
