,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
11.82_737.3106m/z,,737.3105652,1,11.82225,0.229,0,3.73E-09,3.05E-08,28.52323548,HI_V,CK_V,100 - 37.5,1281774.523,25.91,29656.66833,103126.4895,10090.63808,60079.57264,20792.20991,45881.86764,1856589.238,1585157.141,962157.5724,746018.6591,1297166.979,1026791.351,24379.40618,105418.9709,5645.940548,45256.28361,21099.77771,38015.03711,1653063.295,1264813.812,518797.1787,426811.4961,1129311.99,826322.0949,x,x,x,x,,,,,,,,,,
11.88_799.2174m/z,,799.2173713,1,11.87976667,0.340216667,2,3.33E-16,8.60E-15,71.61799878,HI_V,CK_V,100 - 43.1 - 12.6 - 2.64 - 0.235,37946959.32,13.13,507841.4175,645546.6663,333221.3925,562205.1546,443707.5166,686591.4805,41085074.06,36659669.71,34234392.51,33324036,41007950.24,44671200.96,417473.4686,659897.0407,186444.9161,423493.6236,450271.0395,568869.62,36581181.51,29251142,18459249.04,19065316.25,35701471.46,35949660.39,x,x,x,x,,,,,,,,,,
11.42_801.2687m/z,,801.268729,1,11.42116667,0.288166667,1,0.000332374,0.000577881,55.23214877,HI_V,CK_V,100 - 39.9 - 54.8,1309213.619,30.55,1324.445081,0,89045.5356,16028.97728,2855.228881,32968.80991,991063.2272,1120909.329,1154717.262,1022705.238,1339947.432,1814755.457,1088.766419,0,49822.99393,12074.18611,2897.464722,27316.03129,882419.3367,894385.5251,622625.7268,585109.1622,1166556.6,1460445.23,x,x,x,x,,,,,,,,,,
11.79_349.1972m/z,,349.1972155,1,11.79353333,2.038483333,10,7.77E-06,2.26E-05,2.049045266,HI_V,CK_V,100 - 18.2 - 0.687 - 0.00895,7133161.117,15.64,3591391.628,3312192.871,4065115.891,3958118.368,2549348.277,3411105.403,9068820.769,8933797.413,6825164.427,6010750.648,7463605.044,4666115.742,2952320.681,3385822.262,2274524.41,2981541.305,2587059.394,2826242.809,8074664.248,7128372.372,3680141.539,3438865.028,6497805.447,3755110.064,x,x,x,x,,,,,,,,,,
11.31_383.2751m/z,,383.2751174,1,11.30648333,1.0944,0,0.000261805,0.000468489,2.140507855,CK_V,HI_V,100 - 19.4,852000.0787,8.34,821032.0013,889336.2157,961923.3335,811114.3651,870406.4295,758188.1271,403451.7758,415949.4354,230402.6653,220392.583,341469.0692,394127.5055,674933.2874,909105.9835,538217.8914,610990.0608,883281.8762,628190.4218,359223.9512,331890.497,124233.5519,126090.7981,297282.5551,317178.6223,x,x,x,x,,,,,,,,,,
11.31_425.2493m/z,,425.24933,1,11.30648333,0.920333333,99,2.09E-11,2.66E-10,4.794888202,HI_V,CK_V,100 - 19.9 - 0.283 - 0.0253,2105445.744,14.15,423587.1592,335000.1485,498929.3911,512775.1775,363338.2614,500982.7941,2151304.876,2474359.075,2356204.672,2386974.57,1776552.85,1684684.449,348211.8521,342447.1354,279162.2944,386259.3864,368712.9258,415085.0976,1915471.152,1974317.533,1270470.005,1365633.654,1546664.744,1355769.098,x,x,x,x,,,,,,,,,,
11.34_771.2585m/z,,771.2585157,1,11.33506667,0.286583333,3,2.00E-05,4.94E-05,522.0393093,HI_V,CK_V,100 - 41.8 - 11.5 - 1.79 - 0.0507,4456860.219,43.74,0,3461.217497,0,16746.87285,0,31016.33057,3576912.086,3233017.538,3649909.87,2872847.575,4210150.591,7921358.703,0,3538.159676,0,12614.95703,0,25698.32089,3184798.208,2579659.223,1968038.29,1643610.862,3665351.969,6374804.104,x,x,x,x,,,,,,,,,,
11.34_375.1059m/z,,375.1059128,1,11.33506667,0.91875,61,2.61E-08,1.69E-07,4.7332901,HI_V,CK_V,100 - 16.5,2714403.137,15.67,503325.2701,738870.5817,594439.4706,569316.6361,543365.0524,491507.1249,3071688.959,2427463.694,2639446.083,1733266.565,2499207.073,3494886.311,413760.948,755295.5283,332602.3471,428850.5063,551402.7547,407234.1113,2734959.445,1936899.208,1423194.309,991634.843,2175806.629,2812549.77,x,x,x,x,,,,,,,,,,
11.34_678.2652m/z,,678.2652334,1,11.33506667,0.1722,0,4.89E-06,1.52E-05,573.075122,HI_V,CK_V,100 - 41 - 9.64 - 0.964,2306987.534,34.41,576.205629,0,3923.203067,663.0198594,4149.510645,14841.8317,1606661.723,1543684.528,1511552.576,2522112.087,3693063.829,3119236.352,473.6725959,0,2195.120972,499.4345578,4210.892089,12297.07533,1430533.727,1231722.372,815032.0012,1442948.404,3215176.864,2510241.165,x,x,x,x,,,,,,,,,,
11.34_635.2438m/z,,635.2438484,1,11.33506667,0.1722,0,8.80E-09,6.50E-08,21.05679269,HI_V,CK_V,100 - 33.3 - 5.45,374709.7925,15.9,21160.21445,4624.243854,23714.55446,26934.05938,4725.395702,25612.71938,328423.4045,297902.2543,454459.506,381469.2908,355075.9652,466208.136,17394.85559,4727.039878,13268.83032,20288.68343,4795.295898,21221.2041,292420.458,237699.3904,245045.4232,218245.8531,309128.7022,375186.3349,x,x,x,x,,,,,,,,,,
11.36_1447.6493m/z,,1447.649282,1,11.36365,0.229133333,0,0,0,Infinity,CK_V,HI_V,100 - 86 - 34.9 - 5.88,1016424.182,38.72,1394282,650083.6796,1316021.515,1040806.889,429967.7555,1267383.251,0,0,0,0,0,0,1146176.193,664534.9109,736343.844,784011.0988,436328.0336,1050079.777,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
11.39_755.2272m/z,,755.227202,1,11.39258333,0.458933333,0,1.73E-07,8.59E-07,31.53402693,HI_V,CK_V,100 - 40.3 - 9.09 - 0.608,2788019.129,17.66,105295.68,70744.46405,51035.22104,148914.5175,4937.104554,149551.2423,2938660.742,2600714.287,2427054.525,1860641.903,2779468.203,3538176.714,86558.81785,72317.09946,28555.36205,112173.1953,5010.136445,123909.4291,2616514.256,2075137.706,1308672.38,1064508.702,2419801.627,2847388.218,x,x,x,x,,,,,,,,,,
11.42_361.1167m/z,,361.116713,1,11.42116667,0.486766667,4,2.04E-10,2.22E-09,5.368257321,HI_V,CK_V,100 - 7.42,1049502.696,19.68,186586.0143,254158.3224,164625.1829,231674.7683,143100.8864,192864.2027,1299907.98,1045743.512,798155.206,772461.4788,1061237.212,1191818.481,153383.9263,259808.2115,92111.51838,174514.2077,145217.6996,159796.0196,1157407.425,834409.9167,430366.7933,441939.9373,923911.8224,959129.567,x,x,x,x,,,,,,,,,,
11.42_423.2338m/z,,423.2338262,1,11.42116667,1.184733333,78,4.55E-06,1.42E-05,2.411410227,HI_V,CK_V,100 - 21.6,996999.5612,20.49,380106.6391,401065.2924,536125.7259,516330.0259,240477.7674,406599.5327,1233071.953,1301280.944,1188359.452,897904.1825,684959.1824,902701.8217,312468.4824,409980.8943,299974.4862,388937.1555,244035.0236,336884.637,1097898.202,1038305.963,640765.6592,513708.0994,596324.6286,726459.6256,x,x,x,x,,,,,,,,,,
11.79_309.2047m/z,,309.2046774,1,11.79353333,0.918033333,44,7.69E-06,2.24E-05,2.090747169,HI_V,CK_V,100 - 15.7,926041.8104,17.6,471320.5885,375055.7512,537166.4527,555347.8285,287541.8121,431110.738,1119957.864,1133484.87,912108.71,818588.6032,968791.685,623440.9964,387451.3462,383393.1662,300556.7964,418328.1891,291795.2611,357193.1908,997184.083,904419.6839,491810.7377,468330.1445,843428.8592,501721.2793,x,x,x,x,,,,,,,,,,
11.42_709.1862m/z,,709.1861527,1,11.42116667,0.48705,2,1.21E-09,1.11E-08,9.738458905,HI_V,CK_V,100 - 38.7 - 6.94 - 1.11,2504590.514,15.7,221077.241,262929.7295,301825.2748,277744.0879,196192.1099,283344.6127,3956544.46,2636273.414,1605277.58,1170562.084,2584532.663,2725189.385,181737.6044,268774.6053,168878.0772,209216.9545,199094.2726,234762.8055,3522813.926,2103510.713,865568.7005,669700.8822,2250090.984,2193127.357,x,x,x,x,,,,,,,,,,
11.45_831.2800m/z,,831.2800043,1,11.44958333,0.259583333,0,1.78E-07,8.80E-07,6420.400159,HI_V,CK_V,100 - 44.5 - 13 - 2.38 - 0.191,7525264.285,23.57,0,5184.829859,1753.984893,93.70418703,0,0,6290584.354,7133224.518,6709202.221,6610536.736,6941685.518,8889399.683,0,5300.087599,981.3942732,70.58477744,0,0,5600988.03,5691676.028,3617614.498,3782014.082,6043422.944,7153846.166,x,x,x,x,,,,,,,,,,
11.45_785.2381m/z,,785.2380769,1,11.44958333,0.431183333,1,3.97E-14,7.11E-13,45.14008706,HI_V,CK_V,100 - 42 - 10.6 - 1.85,6000875.146,14.04,105668.9528,157648.0257,101990.7723,165219.1576,74039.91003,193066.7979,6499181.824,6418353.283,5651859.449,4385946.485,5073342.549,6718612.934,86865.66853,161152.51,57066.14706,124455.0306,75135.14197,159963.8782,5786718.301,5121272.634,3047493.28,2509283.592,4416845.834,5406880.677,x,x,x,x,,,,,,,,,,
11.54_299.1820m/z,,299.1820247,1,11.53555,0.63265,0,1.72E-08,1.17E-07,14.70032782,CK_V,HI_V,100 - 14.6,2869836.125,27.43,3965427.912,941121.4142,3321978.156,4128343.258,1383151.29,3478994.722,269973.4201,240873.5743,221872.4304,134371.3475,140302.584,249531.204,3259798.999,962042.3567,1858722.017,3109767.016,1403611.492,2882491.935,240377.9696,192195.5975,119634.0332,76876.40939,122147.2585,200813.0932,x,x,x,x,,,,,,,,,,
11.54_385.2909m/z,,385.2909173,1,11.53555,0.891066667,0,4.17E-05,9.44E-05,2.271975401,CK_V,HI_V,100 - 19.9,920713.7664,7.92,908674.3972,944661.8922,1048433.393,918817.0783,858374.0966,845321.7415,447833.8617,471685.3573,271210.2069,236170.3086,370885.6068,370786.8771,746980.1385,965661.5388,586622.2289,692119.5417,871071.5557,700384.2481,398740.7143,376362.7843,146237.0553,135117.5356,322892.5568,298394.9843,x,x,x,x,,,,,,,,,,
11.54_307.1885m/z,,307.1885393,1,11.53555,0.891066667,10,4.88E-07,2.07E-06,2.543180771,HI_V,CK_V,100 - 15,610555.36,17.05,284282.7427,203911.2336,268341.0615,316071.937,154781.2604,213064.6818,774275.4609,721112.4917,558450.5396,671916.3657,692670.6199,538919.0542,233695.9896,208444.14,150142.9015,238088.2652,157070.855,176532.9574,689396.6196,575383.3588,301117.5848,384416.1614,603038.1968,433701.2787,x,x,x,x,,,,,,,,,,
11.59_351.0825m/z,,351.0824802,1,11.59441667,0.5445,69,6.66E-10,6.53E-09,7.838161227,HI_V,CK_V,100 - 17.4,717693.1423,18.5,85291.52174,54445.23155,160486.8338,92904.00372,63626.68983,92629.52616,869459.0928,634354.1228,714130.2805,626220.3859,861762.2175,761140.0216,70114.30378,55655.53826,89796.01834,69982.02144,64567.88469,76747.41799,774145.8818,506157.9296,385060.3949,358272.6203,750249.1354,612536.1464,x,x,x,x,,,,,,,,,,
11.59_679.1759m/z,,679.175922,1,11.59441667,0.429366667,0,0.000185843,0.000348288,153.3737522,HI_V,CK_V,100 - 36.7 - 4.4 - 0.262,886695.0875,47.01,4513.609913,0,13079.68742,6018.757872,0,11075.5654,1590387.832,609780.8658,470395.3459,413208.6396,1383683.478,1246450.62,3710.434638,0,7318.381348,4533.76416,0,9176.566935,1416043.838,486550.6655,253638.0582,236404.5397,1204633.148,1003095.406,x,x,x,x,,,,,,,,,,
11.65_679.3060m/z,,679.306012,1,11.6515,0.315666667,0,8.05E-05,0.000167958,220.9076051,HI_V,CK_V,100 - 35.7 - 7.07,599812.4995,40.69,3504.403507,2871.876575,0,5320.064211,4594.968969,0,697454.9889,435384.0245,225463.6582,301188.8068,1051350.765,739551.228,2880.811681,2935.717822,0,4007.457513,4662.939835,0,620997.4821,347397.5632,121570.43,172315.8579,915304.6936,595162.3175,x,x,x,x,,,,,,,,,,
11.68_709.3162m/z,,709.3161765,1,11.68015,0.57255,1,9.29E-07,3.61E-06,2.105331832,HI_V,CK_V,100 - 39.4 - 8.51 - 0.311,2161830.859,12.75,1065267.088,1106837.838,914150.2572,970965.5994,877622.1215,1226174.07,2046648.494,2134181.531,1432740.055,1750019.111,2589836.96,2338003.885,875707.9096,1131442.624,511487.7732,731401.583,890604.3061,1015936.255,1822287.576,1702886.237,772536.1412,1001219.294,2254708.898,1881535.393,x,x,x,x,,,,,,,,,,
11.74_617.3483m/z,,617.3482696,1,11.73585,0.768833333,0,0.000166577,0.000315547,2.68849603,CK_V,HI_V,100 - 28.5 - 2.56,587012.3684,18.95,561936.679,754362.582,439079.3926,544889.3898,675870.3038,545935.8633,224314.8611,181910.6732,66686.45414,146218.2429,293456.7805,163663.154,461942.7372,771131.9127,245674.8647,410450.1359,685868.0839,452330.5866,199724.6649,145148.469,35957.46191,83654.24408,255483.1151,131709.7969,x,x,x,x,,,,,,,,,,
11.45_329.1008m/z,,329.1008165,1,11.44958333,0.573283333,84,2.07E-11,2.64E-10,10.87692951,HI_V,CK_V,100 - 18.9,6626683.41,20.33,558140.4188,539345.123,805326.402,678079.1669,448787.0277,625774.4801,9563819.55,6318243.686,4855202.119,4038014.984,7361082.414,7231024.654,458822.0033,551334.6582,450598.3615,510778.3184,455425.689,518480.2038,8515399.495,5041394.118,2617934.145,2310225.349,6408549.37,5819249.875,x,x,x,x,,,,,,,,,,
1.11_198.0520m/z,,198.0519909,1,1.114133333,0.161566667,12,7.42E-05,0.000156592,3.228769987,HI_V,CK_V,100 - 6.68 - 5.41,765725.5709,26.95,179593.4767,292753.7299,59550.56615,244277.9489,322227.8215,324538.7672,840203.1342,885507.9006,554672.3701,1093176.484,891171.5893,606761.5388,147635.6774,299261.5873,33319.8905,184007.8357,326994.3617,268893.8771,748097.0659,706556.2114,299080.3887,625427.1053,775852.8985,488298.2949,x,x,x,x,,,,,,,,,,
12.42_615.6879m/z,,615.6879148,1,12.41906667,0.17175,0,4.43E-07,1.91E-06,128.3083704,HI_V,CK_V,100 - 3.72,453466.3724,31.92,0,0,0,21205.14995,0,0,565757.9921,279515.5286,502033.9049,222137.1055,318008.1684,552088.5046,0,0,0,15973.2541,0,0,503737.5804,223028.4256,270697.6289,127088.8726,276857.5234,444299.5447,x,x,x,x,,,,,,,,,,
11.88_371.6744m/z,,371.6744401,1,11.87976667,0.310616667,0,1.32E-07,6.82E-07,9.763994762,HI_V,CK_V,100 - 6.4,958718.4969,31.31,98720.63669,49796.25685,131817.5538,139484.305,40242.30549,129073.9347,1146756.097,957442.9148,1256615.344,1213847.782,1138095.242,355621.4787,81153.77202,50903.21777,73754.90684,105069.6766,40837.58793,106943.1274,1021044.599,763953.9275,677569.3646,694465.4554,990824.3297,286190.4563,x,x,x,x,,,,,,,,,,
13.24_655.2699m/z,,655.2698779,1,13.24188333,0.366466667,0,1.01E-12,1.51E-11,7.536144359,HI_V,CK_V,100 - 33.2 - 4.39,1104988.128,14.88,155617.6258,144756.422,183704.6661,153621.227,103405.7282,138645.0967,988679.0442,1170297.125,1351746.523,1137527.975,1069542.48,1039722.916,127926.2143,147974.3286,102786.9213,115718.6296,104935.3526,114873.2336,880296.5163,933792.5752,728864.2763,650801.4388,931142.3784,836728.9199,x,x,x,x,,,,,,,,,,
13.19_785.2015m/z,,785.2014578,1,13.186,0.366466667,1,0.000242285,0.000438509,93.1893486,HI_V,CK_V,100 - 26 - 1.77,552427.9292,38.47,4251.795668,21979.34469,0,3662.178593,5674.775747,0,631965.1689,455307.6681,473040.756,194695.9249,427774.9721,790514.7384,3495.208984,22467.94116,0,2758.618042,5758.719604,0,562686.89,363294.8512,255064.4683,111389.2501,372420.3688,636175.7859,x,x,x,x,,,,,,,,,,
13.13_797.2382m/z,,797.2381507,1,13.12953333,1.92525,2,7.78E-10,7.50E-09,2361.75031,HI_V,CK_V,100 - 38.1,2614269.243,30.55,607.8836445,104.486369,5215.654663,492.5745175,206.7676548,14.15465058,3841574.15,2626141.778,1378340.317,1353645.539,3163340.792,2973150.836,499.7136602,106.8090802,2918.276911,371.0427868,209.8262557,11.72771718,3420447.072,2095426.573,743203.7002,774446.4172,2754000.635,2392677.173,x,x,x,x,,,,,,,,,,
13.13_398.3036m/z,,398.3036468,1,13.12953333,0.736583333,6,0,0,Infinity,CK_V,HI_V,100 - 26.7,742235.845,36.76,391661.7003,810271.1527,1009874.22,1086262.11,593591.3192,561754.567,0,0,0,0,0,0,321967.3758,828283.3198,565047.4986,818251.262,602371.9913,465437.041,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
13.13_723.3316m/z,,723.3316324,1,13.12953333,0.39585,1,3.35E-08,2.10E-07,12.40119801,HI_V,CK_V,100 - 37.7 - 6.77,1775938.069,26.45,167126.6816,182057.4992,104912.9665,150388.9111,88166.98043,166588.8188,3260070.651,2065653.705,1254144.873,1135692.295,1938202.871,1669887.396,137387.2888,186104.6013,58701.18093,113283.8153,89471.1864,138025.7704,2902690.063,1648207.153,676237.282,649751.2113,1687397.055,1343860.999,x,x,x,x,,,,,,,,,,
13.10_769.2072m/z,,769.2071721,1,13.10115,0.339066667,0,2.15E-10,2.32E-09,17.94515611,HI_V,CK_V,100 - 16.7 - 1.24,4532117.436,28.02,321377.1699,280428.4252,251823.1438,252630.2202,96186.99706,312876.8672,3799286.571,3757688.465,4748804.766,3419793.589,5073552.317,5713420.895,264189.6411,286662.2935,140900.7524,190299.3712,97609.83875,259231.5075,3382795.209,2998299.759,2560564.491,1956529.103,4417028.458,4597940.876,x,x,x,x,,,,,,,,,,
13.10_739.1967m/z,,739.1966509,1,13.10115,0.39695,2,1.59E-07,7.98E-07,26.38108882,HI_V,CK_V,100 - 36.9 - 4.69,1029323.283,41.82,97484.74813,23978.49094,58995.84547,32128.13975,5529.321896,15988.26052,1764227.415,614343.7614,995824.692,358118.4002,1522752.629,1272264.083,80137.80391,24511.52804,33009.51172,24201.24079,5611.114133,13246.93933,1570826.505,490191.4486,536950.5531,204886.3635,1325706.582,1023869.086,x,x,x,x,,,,,,,,,,
13.07_813.2336m/z,,813.2335711,1,13.07376667,2.207883333,2,2.12E-12,3.00E-11,19.26351127,HI_V,CK_V,100 - 40.1 - 2.17,4899018.839,21.37,225568.9759,346964.7253,192793.0422,254630.6199,225009.1812,280929.3645,6450344.721,4344709.098,3531120.981,2834395.428,4947996.148,6384267.608,185430.0565,354677.6824,107872.0736,191806.2171,228337.6191,232761.6718,5743234.896,3466689.792,1903987.097,1621611.656,4307719.411,5137812.448,x,x,x,x,,,,,,,,,,
13.04_990.2657m/z,,990.2657288,1,13.04471667,0.169633333,0,0,0,Infinity,HI_V,CK_V,100 - 58.4,486201.7331,38.68,0,0,0,0,0,0,593807.4981,416712.4919,516579.5177,220529.2877,416628.2833,520031.7542,0,0,0,0,0,0,528712.1994,332499.3479,278540.6508,126169.0094,362716.0752,418501.5078,x,x,x,x,,,,,,,,,,
13.04_990.7670m/z,,990.7670485,1,13.04471667,0.169633333,0,0,0,Infinity,HI_V,CK_V,100 - 10.1,380331.3964,40.23,0,0,0,0,0,0,403029.2439,235838.7865,570644.3758,220981.0757,243181.2525,657278.8797,0,0,0,0,0,0,358847.7388,188178.2866,307692.5243,126427.4859,211713.3018,528952.7033,x,x,x,x,,,,,,,,,,
13.04_796.7108m/z,,796.7107708,1,13.04471667,0.2534,0,5.32E-08,3.13E-07,771.2896477,HI_V,CK_V,100 - 12.2,1236959.086,22.64,0,9622.525777,0,0,0,0,1424873.364,1383020.244,1484859.29,715322.5625,989874.5912,1254821.452,0,9836.432617,0,0,0,0,1268673.657,1103526.624,800638.9315,409249.6741,861783.6116,1009831.929,x,x,x,x,,,,,,,,,,
13.04_359.0739m/z,,359.0738889,1,13.04471667,0.48185,8,4.23E-13,6.51E-12,11.4493631,HI_V,CK_V,100 - 11.1,458417.3551,14.86,45046.40859,41707.70326,46898.70715,37852.43954,24437.4188,44289.38682,526543.797,425909.2954,509476.0194,409328.16,408381.6525,490678.4173,37030.61584,42634.85724,26240.88885,28513.19781,24798.90818,36695.60046,468822.1855,339837.5756,274710.4311,234184.4433,355536.5685,394879.0739,x,x,x,x,,,,,,,,,,
13.04_796.2087m/z,,796.2086868,1,13.04471667,0.2534,0,1.59E-12,2.32E-11,544.0323261,HI_V,CK_V,100 - 17.9,1674924.327,22.06,7821.818748,2738.760099,716.1860728,2103.62512,1127.086391,3964.855972,1678291.25,1900826.432,1968481.088,956446.6168,1466517.58,1891718.786,6429.963549,2799.642193,400.7223284,1584.602734,1143.758764,3285.048204,1494310.969,1516689.711,1061408.717,547201.342,1276748.416,1522382.35,x,x,x,x,,,,,,,,,,
13.04_437.1917m/z,,437.1916801,1,13.04471667,0.536816667,16,0.000131606,0.000257758,3.85714426,CK_V,HI_V,100 - 24.8 - 1.6,865430.3588,23.93,1188766.065,604205.6088,964695.2002,901154.7778,841704.706,692055.795,61738.07858,183808.5925,634124.2672,452340.6533,119328.4954,197320.8977,977230.8349,617636.9797,539768.8136,678815.0182,854155.5839,573397.032,54970.12991,146662.8391,341921.0015,258792.7106,103887.2425,158796.2514,x,x,x,x,,,,,,,,,,
13.04_391.1271m/z,,391.1270537,1,13.04471667,2.095166667,1,1.42E-13,2.33E-12,14.43365896,HI_V,CK_V,100 - 10.9,5063742.552,16.74,395592.1614,372574.0298,400558.4989,361135.4551,227547.2177,347565.1453,6301433.603,4698682.836,5150821.515,3682035.517,5036816.813,5311292.353,325198.4302,380856.2766,224121.5523,272033.3694,230913.1993,287972.1898,5610647.946,3749129.218,2777332.681,2106562.709,4385046.574,4274323.328,x,x,x,x,,,,,,,,,,
13.04_799.2174m/z,,799.2173886,1,13.04471667,1.4778,2,3.44E-14,6.18E-13,26.51486828,HI_V,CK_V,100 - 42.8 - 11 - 2.08 - 0.114,76128012.68,16.22,3157912.652,4379928.178,2900222.81,2178581.457,2433652.102,2176568.546,83589253.86,72310228.48,87183421.56,56716582.5,70479802.05,83179435.73,2595977.214,4477293.113,1622740.349,1641065.273,2469651.788,1803377.637,74425901.32,57697103.6,47009465.43,32448638.03,61359629.69,66939603.19,x,x,x,x,,,,,,,,,,
13.04_389.1218m/z,,389.1217954,1,13.04471667,2.550983333,58,2.79E-13,4.39E-12,11.98519704,HI_V,CK_V,100 - 21.6,168077320.8,16.4,15779927.23,14731057.49,16265228.51,14505495.2,9292904.901,13567843.48,207924923,156180335,174606325.5,124198069.4,166562588.6,178845193.1,12971964.73,15058525.98,9100763.74,10926589.12,9430369.765,11241523.07,185131450.3,124617957.4,94148060.23,71056083.06,145009186.4,143927716.6,x,x,x,x,,,,,,,,,,
13.02_788.2111m/z,,788.2110846,1,13.01593333,0.1975,0,0,0,Infinity,HI_V,CK_V,100 - 25.2,581476.9491,15.86,0,0,0,0,0,0,449472.3809,469832.6523,524969.8258,537546.3021,590571.6979,640783.3384,0,0,0,0,0,0,400199.6133,374884.4912,283064.7207,307540.4866,514150.9998,515677.7276,x,x,x,x,,,,,,,,,,
12.93_586.1461m/z,,586.1460575,1,12.93205,0.140366667,0,0,0,Infinity,HI_V,CK_V,100,401124.274,38.97,0,0,0,0,0,0,570909.2781,238513.5753,219357.6697,404730.4836,439510.1988,299423.2605,0,0,0,0,0,0,508324.1641,190312.5291,118278.0694,231554.025,382637.043,240964.2968,x,x,x,x,,,,,,,,,,
13.24_707.2069m/z,,707.2069013,1,13.24188333,0.311233333,0,0,0,Infinity,HI_V,CK_V,100 - 39 - 8.44 - 0.135,1042621.452,40.94,0,0,0,0,0,0,1714441.517,903101.4169,657674.7412,330836.5357,1659220.229,1133848.317,0,0,0,0,0,0,1526498.315,720594.2659,354619.4616,189277.8888,1444515.108,912477.4137,x,x,x,x,,,,,,,,,,
12.93_578.6613m/z,,578.6613064,1,12.93205,0.1683,0,0,0,Infinity,HI_V,CK_V,100,482317.814,23.17,0,0,0,0,0,0,532045.6558,477852.5831,490560.0317,593959.4594,590422.507,402931.1296,0,0,0,0,0,0,473720.9109,381283.6797,264510.8948,339815.5293,514021.1143,324263.4395,x,x,x,x,,,,,,,,,,
13.27_723.2019m/z,,723.2018716,1,13.27055,0.479033333,0,6.12E-06,1.84E-05,319.6882424,HI_V,CK_V,100 - 38 - 6.81,1153151.971,41.55,11002.99926,0,10639.68541,0,0,0,1954110.338,843874.0932,636237.3488,469801.0423,1681671.63,1485139.922,9045.06822,0,5953.144961,0,0,0,1739893.784,673336.1517,343060.3791,268782.132,1464061.269,1195183.355,x,x,x,x,,,,,,,,,,
13.47_703.3059m/z,,703.3058627,1,13.46886667,0.2802,1,2.12E-11,2.68E-10,12.73245299,HI_V,CK_V,100 - 36.6,1375072.838,19.8,128875.4762,155971.4854,77616.07702,86891.238,126322.7449,72307.85907,1491763.987,1307078.25,1364651.777,797843.4155,1626602.722,1652825.716,105942.7022,159438.7006,43427.95299,65452.771,128191.3683,59910.07095,1328231.491,1042931.695,735822.8136,456461.4272,1416118.346,1330130.417,x,x,x,x,,,,,,,,,,
14.77_785.2014m/z,,785.2014371,1,14.76596667,0.989333333,1,0.000323743,0.000564575,95.3391597,HI_V,CK_V,100 - 34.1,557639.7244,42.2,3013.932988,16986.80622,0,0,9002.944599,6090.377824,757032.657,397106.1885,487109.3821,86379.16249,541118.3459,827181.038,2477.618042,17364.41956,0,0,9136.120239,5046.131531,674044.0335,316855.269,262650.2981,49419.16549,471096.9718,665683.4103,x,x,x,x,,,,,,,,,,
14.77_367.0774m/z,,367.0774446,1,14.76596667,1.503016667,71,2.51E-05,6.02E-05,3.348856845,HI_V,CK_V,100 - 15.8,1067166.883,29.71,242657.1484,473143.6334,498453.376,178747.4318,345667.3581,173327.1744,1149616.962,880964.5881,1301692.032,490398.7294,848040.38,1494316.992,199477.4706,483661.5226,278895.9532,134645.5061,350780.6264,143608.7785,1023591.845,702931.0538,701874.8001,280566.4615,738302.9204,1202568.707,x,x,x,x,,,,,,,,,,
