,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
7.35_479.1287n,479.128688,957.2497944,1,7.353216667,0.750283333,0,2.74E-11,5.73E-10,33.0585243,CK_V,HI_V,100 - 33.2 - 14.4 - 0.871,2234915.931,26.83,2173081.762,2200095.879,2058150.476,3160660.569,1320762.53,2496744.368,79163.85445,106289.7467,44303.25446,67797.48809,50702.74278,89032.75614,1438251.981,2039078.671,1310241.697,1981961.062,1207285.701,1901643.326,63425.19654,78588.7608,17917.93399,31393.37616,37462.18582,64900.5089,x,x,x,x,,,"M-H, 2M-H",,,,,,,
7.24_457.1157n,457.1157068,913.2238784,1,7.235166667,1.895616667,0,6.89E-10,1.18E-08,111.5206219,CK_V,HI_V,100 - 24.3 - 3.74 - 0.122,2303686.613,26.15,2672225.25,2189629.159,2305582.988,2876671.323,1184442.132,2593568.826,17758.65158,63057.38206,8478.550657,29480.23492,35647.28524,13559.71666,1768609.598,2029377.973,1467760.011,1803879.419,1082677.633,1975389.596,14228.03342,46623.51423,3429.050819,13650.71377,26338.32315,9884.367846,x,x,x,x,,,"M-H, 2M-H",,,,,,,
9.29_872.2935n,872.2935323,871.2862559,1,9.286033333,0.256483333,0,0.003101148,0.006722884,21.47081161,CK_V,HI_V,100 - 41.7 - 11.1 - 0.921,807927.2962,11.6,718071.304,768419.0528,805701.782,857836.9479,968082.4181,729452.2724,22550.544,61666.36519,10194.38836,5365.229084,2510.691854,0,475254.7713,712181.1899,512918.7988,537925.3454,884907.0399,555586.7324,18067.24414,45595.02093,4123.001343,2484.349487,1855.047668,0,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
7.21_530.2355n,530.2355029,529.2282265,1,7.205333333,0.52715,28,3.48E-10,6.34E-09,24.02553788,CK_V,HI_V,100 - 27.1 - 4.98 - 0.235 - 0.188 - 0.0147,1722027.013,12.74,1813726.004,1876022.977,1365211.247,1636750.349,1654885.492,1985566.011,88571.07398,161924.1521,49850.23662,37221.05626,32000.8531,65488.5739,1200412.734,1738723.514,869108.8048,1026359.962,1512701.599,1512304.744,70962.15583,119723.8572,20161.34616,17235.07246,23644.12336,47737.95575,x,x,x,x,,,"M-H, 2M-H",,,,,,,
7.12_431.1419n,431.1419011,861.2655309,1,7.12,0.292666667,0,6.07E-07,4.70E-06,319.6142533,CK_V,HI_V,100 - 34.4 - 9.04 - 1.12,812056.1397,23.28,899737.4207,567424.8744,999498.6742,705896.8663,674068.144,1025710.859,11.34118341,9852.209476,857.8131293,543.6207387,1722.084903,726.1701443,595490.3081,525897.062,636292.0758,442648.0074,616153.7848,781231.8447,9.086429555,7284.549622,346.9325044,251.7215728,1272.3782,529.3423899,x,x,x,x,,,"M-H, 2M-H",,,,,,,
9.43_578.1631n,578.1630978,577.1558214,1,9.43035,0.802883333,65,0.000248054,0.00077428,2.584323078,CK_V,HI_V,100 - 31.3 - 7.45 - 1.24 - 0.00707,29364385.04,14.95,30320023.64,30354347.1,36397575.55,26376340.17,23361448.94,29376574.87,25904403.61,16839864.9,13435496.63,8296004.75,6109235.504,5824637.728,20067277.19,28132820.18,23171105.18,16539858.69,21354287.86,22374644.46,20754319.02,12451098.59,5433829.741,3841434.322,4513864.598,4245874.991,x,x,x,x,,,"M-H, 2M-H",,,,,,,
8.58_390.1051n,390.1050592,779.2026164,1,8.581266667,0.479,2,1.04E-05,5.30E-05,343.5839418,CK_V,HI_V,100 - 32.7 - 7.23 - 0.349,1706936.461,27.5,1353182,2495022.156,1118027.006,1769643.629,1764228.291,1741515.685,0,47293.02215,0,44.36878247,6.106112238,0,895602.1473,2312420.341,711748.5426,1109693.588,1612649.92,1326424.011,0,34967.62503,0,20.54480066,4.511556944,0,x,x,x,x,,,"M-H, 2M-H",,,,,,,
7.09_348.1415n,348.1415463,347.1342699,1,7.089966667,0.38025,7,3.98E-07,3.29E-06,80.99511483,CK_V,HI_V,100 - 18.8 - 2.6 - 0.192,6881454.144,47.85,6396618.642,3015946.219,7737162.02,5813826.968,5504837.001,12820334.01,26055.41822,289848.3102,15589.19703,19137.39171,23535.6475,15079.04864,4233595.623,2795219.821,4925564.195,3645686.849,5031874.274,9764597.016,20875.31024,214308.7197,6304.868722,8861.498466,17389.52869,10991.88627,x,x,x,x,,,"M-H, 2M-H",,,,,,,
8.58_393.1103n,393.1103132,785.2133995,1,8.581266667,0.394066667,0,3.51E-06,2.09E-05,6.096435172,CK_V,HI_V,100 - 31.2 - 14.7 - 0.269,823174.2917,29.81,946898.7947,676017.3213,729306.7678,1204746.086,497561.8276,884514.9526,165880.7877,192651.4819,73331.11596,65074.44204,86809.70967,67346.0452,626704.0161,626542.0132,464284.8752,755462.2775,454812.4785,673690.0972,132901.8355,142443.102,29657.91365,30132.47975,64140.14896,49091.96116,x,x,x,x,,,"M-H, 2M-H",,,,,,,
4.95_366.1520n,366.1520284,365.1447519,1,4.94875,4.188933333,42,9.12E-10,1.51E-08,18.99674597,CK_V,HI_V,100 - 19.6 - 3.79 - 0.33 - 0.0266,7968398.546,34.49,5349163.893,8405213.68,8223128.181,4446043.184,11994306.7,9392535.637,374653.9291,812163.3196,378131.2772,284295.172,200620.4415,423356.6515,3540338.75,7790065.926,5234935.708,2787988.231,10963783.91,7153817.16,300168.546,600499.2096,152930.78,131641.8281,148230.2504,308606.2177,x,x,x,x,,,"M-H, 2M-H",,,,,,,
8.30_298.1410n,298.1410416,595.259524,1,8.296916667,0.457566667,5,1.66E-07,1.54E-06,3.021889486,CK_V,HI_V,100 - 16.7,242727.0658,20.74,155163.7217,263292.4079,341950.6703,232777.1265,207341.8981,255836.5705,59802.08258,77980.88459,63439.15528,82649.03827,118659.7795,69059.35288,102694.9533,244022.9711,217689.6353,145967.968,189527.5669,194857.7167,47912.76104,57657.68834,25657.22565,38270.33155,87672.86473,50340.87836,x,x,x,x,,,"M+FA-H, 2M-H",,,,,,,
11.50_388.1154n,388.1153988,387.1081224,1,11.50331667,1.385633333,33,6.66E-15,2.07E-13,32.91872863,HI_V,CK_V,100 - 21.7 - 2.59 - 0.0073,13731223.17,16.87,310842.248,549833.7589,381885.859,437983.8422,452163.7254,370040.2909,15224188.15,13107643.21,12504378.75,12633991.31,15080535.31,15991090.05,205730.6296,509593.3778,243112.8247,274647.3093,413314.8752,281840.8878,12197449.61,9691559.808,5057249.987,5850122.957,11142391.62,11656719.69,x,x,x,x,,,"M-H, 2M-H",,,,,,,
1.08_246.0735n,246.07352,291.0717228,1,1.08245,0.324233333,0,5.29E-08,5.85E-07,7.763226009,CK_V,HI_V,100 - 10.8,823943.8065,26.1,588113.9653,1027443.149,817568.716,574639.1551,1091594.917,844302.9365,121639.7995,196982.9256,109700.788,57532.83954,63490.02498,102054.3917,389242.6372,952248.2322,520473.4222,360340.0002,997807.6333,643062.6477,97456.4496,145645.695,44367.20285,26640.3686,46910.18637,74392.642,x,x,x,x,,,"M+FA-H, 2M-H",,,,,,,
12.52_508.2792n,508.2792221,507.2719457,1,12.5234,0.310183333,3,1.21E-07,1.18E-06,9.104979254,HI_V,CK_V,100 - 21.5 - 1.59,330219.3989,25.98,50813.05345,24074.22874,38793.01072,32558.98305,30076.5096,41292.22188,653726.2178,370235.4388,248745.6052,315614.6407,498568.8048,370070.2676,33630.56839,22312.32139,24696.06609,20416.81959,27492.40621,31450.18734,523758.1487,273745.5423,100602.2557,146144.1923,368372.1271,269763.0595,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
11.62_739.3664n,739.3663585,738.3590821,1,11.61718333,0.711716667,0,2.15E-12,4.96E-11,7.666336845,HI_V,CK_V,100 - 38.6 - 36.4 - 13 - 2.84 - 0.385 - 0.00621,35185845.94,12.27,4577154.077,3956723.71,4961049.771,6052601.242,2949874.074,5040530.805,42926068.38,37142330.14,33653168.12,31479553.63,40497489.72,30883195.49,3029384.829,3667145.147,3158259.975,3795415.459,2696427.79,3839116.205,34391886.84,27462382.69,13610630.92,14576490.9,29921941.14,22512333.56,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
1.03_682.1179n,682.1178969,681.1106205,1,1.028666667,0.1617,0,6.25E-07,4.83E-06,127.9546736,CK_V,HI_V,100 - 29.1 - 36.1 - 5.52,172864.1332,64.25,178091.7479,379727.0349,47790.78376,125242.9348,162167.9834,144164.3144,0,0,0,0,0,0,117869.8445,351936.1611,30424.14941,78536.31059,148234.8894,109802.6333,0,0,0,0,0,0,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
12.07_400.2216n,400.2215545,445.2204036,1,12.07116667,1.483,0,4.40E-07,3.57E-06,3.502937222,HI_V,CK_V,100 - 16.2,286169.7498,26.22,88453.89921,60628.03932,75479.43642,93347.67172,56551.77686,115704.5405,378853.8828,301699.3181,374418.4307,377923.6741,275343.5473,293102.1235,58543.12435,56190.88833,48051.05652,58535.69105,51692.98039,88126.26955,303533.502,223071.1455,151429.1626,174996.1598,203440.1014,213657.0606,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
1.11_488.1847n,488.1847075,487.1774311,1,1.1093,0.324816667,1,5.05E-07,4.01E-06,6.328981349,HI_V,CK_V,100 - 13.7 - 0.761,919926.615,22.96,162640.9108,108552.5217,134479.3258,147566.5192,118231.0639,200638.3575,1036032.153,887903.5825,1115348.28,1129410.472,855924.2975,1296177.328,107643.7234,100607.948,85611.04837,92534.80048,108072.9272,152816.0425,830057.397,656500.2219,451089.5892,522969.3426,632407.5054,944849.6468,x,x,x,x,,,"M-H, M+FA-H",,,,,,,
1.00_166.0465n,166.0465466,165.0392702,1,1.001783333,1.153133333,6,8.20E-06,4.39E-05,2.023233253,CK_V,HI_V,100 - 5.03 - 0.76 - 0.017,1479273.46,12.27,1568665.38,1684936.547,1608547.436,1297058.501,1491042.521,1225390.376,618913.4488,697552.4144,782072.5503,706279.539,579608.8471,644721.1753,1038219.606,1561622.022,1024019.355,813348.7885,1362935.633,933317.5871,495866.5468,515757.9312,316300.1116,327040.1288,428249.3045,469970.0895,x,x,x,x,,,"M-H, 2M-H",,,,,,,
9.37_505.1346m/z,,505.1346494,1,9.373466667,0.371333333,60,3.74E-11,7.74E-10,35.2191447,HI_V,CK_V,100 - 21.7,158729.5618,24.56,1362.11623,4758.639188,4799.43909,7086.754047,4840.34859,4194.170751,187686.1902,146333.4706,118691.6409,121469.5948,179272.5584,232977.8143,901.5152588,4410.371277,3055.376801,4443.903503,4424.477155,3194.486755,150372.0806,108196.3828,48003.44834,56246.04668,132457.1715,169829.3905,x,x,x,x,,,,,,,,,,
9.06_533.1662m/z,,533.1662052,1,9.061466667,0.56445,54,0.000219638,0.000699776,2.435467374,HI_V,CK_V,100 - 20.9,396003.4548,27.08,230670.6921,177135.3578,154518.9005,174780.5331,57784.20058,180701.5944,309691.9406,477654.9411,320432.0675,548513.5444,497040.1774,353673.5516,152669.1659,164171.4497,98368.46659,109599.9407,52819.51715,137631.223,248121.7259,353169.6245,129595.0084,253987.1684,367242.6868,257810.6584,x,x,x,x,,,,,,,,,,
9.06_601.2495m/z,,601.2494868,1,9.061466667,0.368083333,13,1.78E-09,2.75E-08,9.261717246,HI_V,CK_V,100 - 25.6 - 3.28,453143.408,20.18,47889.35016,33938.79248,40910.18828,58620.57955,55544.74262,56655.34633,509657.7879,451061.8673,232564.1144,296426.383,305767.0403,717365.3246,31695.5183,31454.93273,26043.8851,36759.3114,50772.46818,43151.49864,408332.1308,333507.1755,94057.84071,137259.1405,225918.7778,522924.1085,x,x,x,x,,,,,,,,,,
9.06_635.1606m/z,,635.1606444,1,9.061466667,0.680883333,19,7.17E-08,7.60E-07,4.60372978,HI_V,CK_V,100 - 26.7 - 5.51 - 0.321,916002.9758,20.07,189022.1569,270115.6434,153470.086,180323.3364,214421.3544,186465.9392,1085767.146,960309.618,678246.9374,809430.775,1135236.969,628144.9791,125104.1247,250346.8382,97700.77953,113075.6763,195998.7729,142021.6315,869904.5178,710035.9653,274309.0547,374803.9272,838780.2306,457886.8562,x,x,x,x,,,,,,,,,,
9.03_499.2540m/z,,499.2540479,1,9.0319,0.283683333,106,1.07E-07,1.07E-06,11.06423916,CK_V,HI_V,100 - 21.2,315134.4472,24.6,343524.7607,187475.2336,292216.5419,401652.6441,286661.9575,379275.5451,15622.12985,40165.69473,14142.90134,29253.431,36516.04257,31877.29865,227361.5178,173754.5867,186028.3309,251865.0401,262032.6323,288874.9118,12516.27606,29697.80505,5719.931317,13545.69305,26980.21245,23236.98596,x,x,x,x,,,,,,,,,,
12.41_476.2772m/z,,476.2772409,1,12.41016667,0.339083333,3,7.24E-07,5.45E-06,6.282118639,HI_V,CK_V,100 - 35.1 - 1.37,765343.7406,23.66,159686.7685,120453.1437,111782.784,152774.7598,95912.77427,90363.30073,1023848.454,858806.734,677408.7756,688245.6487,1005963.921,1077664.87,105688.5273,111637.6057,71162.17508,95800.7412,87672.17292,68825.13481,820295.9533,634986.5261,273970.07,318689.6026,743265.655,785564.7915,x,x,x,x,,,,,,,,,,
9.03_439.2329m/z,,439.2329065,1,9.0319,0.31155,64,1.03E-07,1.03E-06,10.09050783,CK_V,HI_V,100 - 20.3,205884.2892,17.62,218772.7137,152782.2225,198120.2216,250423.1222,179792.4275,235415.0274,8449.149937,25750.24312,8436.135083,18043.69149,30013.70189,34717.47816,144794.5008,141600.634,126125.5571,157033.274,164345.0824,179303.6649,6769.364619,19039.27482,3411.896335,8355.064619,22175.89849,25307.33741,x,x,x,x,,,,,,,,,,
9.03_475.2541m/z,,475.2541377,1,9.0319,0.3958,121,2.65E-07,2.31E-06,4.444797409,CK_V,HI_V,100 - 21.9,347208.8206,9.82,367043.1292,381157.0177,308308.5381,333875.3066,310537.9388,382330.9934,69651.73366,108967.4648,35592.54013,61393.40347,65904.83711,87119.19132,242927.1264,353261.4885,196272.6763,209363.7842,283857.245,291202.0914,55804.19154,80568.61829,14394.98728,28427.98845,48694.39243,63505.61407,x,x,x,x,,,,,,,,,,
9.00_839.3904m/z,,839.3904128,1,9.003466667,0.3958,2,0.01457954,0.024435474,8.877671722,CK_V,HI_V,100 - 25.9 - 9.14,146748.5476,36.57,93379.26867,246743.1941,147476.293,154137.1807,119012.7097,119742.6393,7172.653933,10069.65204,3284.067959,3277.158259,0,0,61802.97517,228684.9355,93885.06364,96655.07687,108787.4159,91201.88422,5746.650269,7445.322813,1328.202942,1517.476013,0,0,x,x,x,x,,,,,,,,,,
12.44_529.3015m/z,,529.3014778,1,12.4382,0.5102,9,1.74E-06,1.16E-05,6.583130629,HI_V,CK_V,100 - 23 - 0.829,243582.9669,32.92,62792.55583,21004.16433,18510.52731,78254.54179,11463.77155,29980.9409,242340.8572,266768.1032,149928.7839,204727.1756,248073.8555,230018.2762,41559.19,19466.9441,11784.00948,49071.21513,10478.8311,22834.95935,194160.7897,197243.6224,60636.94608,94798.16162,183291.6399,167672.0325,x,x,x,x,,,,,,,,,,
9.40_866.7384m/z,,866.7383851,1,9.401366667,0.20075,0,0.015125451,0.025172225,6.468378939,CK_V,HI_V,100 - 16.7,153791.0524,28.53,161619.5636,173951.0866,222889.0117,95809.51419,122972.5991,145504.539,151860.3104,40049.12338,9112.044506,0,0,0,106967.7458,161220.224,141893.6469,60079.44299,112407.0809,110823.4143,121668.7856,29611.61426,3685.26001,0,0,0,x,x,x,x,,,,,,,,,,
12.52_469.1107m/z,,469.1107439,1,12.5234,0.341383333,2,0,0,Infinity,HI_V,CK_V,100 - 23 - 3.23,402681.5146,42.19,0,0,0,0,0,0,768687.9555,334496.0881,265151.3794,196335.7321,577737.6845,388543.2565,0,0,0,0,0,0,615864.2097,247320.4978,107237.3795,90912.53473,426866.7789,283228.9616,x,x,x,x,,,,,,,,,,
8.97_415.1967m/z,,415.1967458,1,8.9743,0.53665,17,2.65E-06,1.64E-05,3.913021009,HI_V,CK_V,100 - 15,208749.2071,26.58,54891.26512,44273.80247,34378.13219,72204.09547,47787.51012,66549.1502,193428.3775,229964.6754,117508.7034,143713.604,418547.3124,243307.0007,36329.72868,41033.56002,21885.50486,45277.15096,43681.71896,50687.10635,154972.657,170031.8181,47525.0231,66546.05288,309247.5147,177358.8604,x,x,x,x,,,,,,,,,,
8.92_629.1270m/z,,629.1269517,1,8.91795,0.369433333,2,8.66E-06,4.58E-05,5.934873108,CK_V,HI_V,100 - 25 - 29.1 - 5.06,317190.1647,20.96,407415.4651,278132.6977,331245.2644,377175.4525,234532.375,274639.7334,78240.73916,75819.05637,62607.8802,26183.76615,11717.85885,80599.35888,269647.5163,257777.1528,210874.4537,236516.0839,214381.9016,209179.1305,62685.60688,56059.27075,25321.02615,12124.29609,8657.847316,58752.97626,x,x,x,x,,,,,,,,,,
8.89_651.1921m/z,,651.1921449,1,8.890066667,0.480983333,21,6.37E-05,0.000239012,24.82153602,HI_V,CK_V,100 - 23.1 - 0.28,249462.7356,25.72,9724.099276,31.30531319,8318.879933,5447.702979,3899.098917,32880.4361,313653.5479,291382.2361,191256.6099,183922.1918,322031.473,263034.3345,6435.885338,29.01418844,5295.892349,3416.100826,3564.097453,25043.35752,251295.7215,215442.8774,77351.50279,85164.4908,237935.9029,191739.1183,x,x,x,x,,,,,,,,,,
8.89_573.1217m/z,,573.1217405,1,8.890066667,0.25695,0,0,0,Infinity,HI_V,CK_V,100 - 19.8,130974.2845,21.11,0,0,0,0,0,0,131481.3396,131928.3067,141945.7917,137255.3708,121206.9652,153080.1961,0,0,0,0,0,0,105341.3817,97545.45911,57408.31813,63555.59191,89554.87622,111587.9487,x,x,x,x,,,,,,,,,,
9.06_593.1857m/z,,593.1857114,1,9.061466667,0.452583333,33,0.000105643,0.000369895,5.902087547,HI_V,CK_V,100 - 17.5,173812.8261,41.46,39644.38294,30723.01408,34436.29302,31926.85331,2761.06254,37204.68138,103089.4877,207877.2141,137744.5368,289737.2339,237703.8967,123240.5751,26238.59503,28474.50574,21922.5307,20020.42886,2523.838501,28336.91544,82594.14688,153700.7394,55709.16963,134161.7548,175629.7009,89836.3298,x,x,x,x,,,,,,,,,,
9.09_473.2383m/z,,473.2383111,1,9.090583333,0.45605,180,2.51E-08,3.11E-07,9.693228796,CK_V,HI_V,100 - 11.9,355908.5681,5.88,331635.0951,348595.3981,378292.3428,354267.8167,339124.9219,383535.8337,19539.48972,58093.03033,24143.20911,22961.06634,27711.88165,34035.62157,219492.3546,323082.9383,240825.1519,222151.3519,309988.1014,292119.7571,15654.82106,42952.96026,9764.439033,10632.03686,20475.17753,24810.29742,x,x,x,x,,,,,,,,,,
9.09_605.1506m/z,,605.1506302,1,9.090583333,0.596716667,10,2.95E-07,2.53E-06,3.512678242,HI_V,CK_V,100 - 19,247694.0996,19,73306.9578,93763.15207,63118.44512,67677.00127,53615.42507,71604.90792,366876.0298,224143.4833,175482.2742,158713.0235,311026.4507,220900.5813,48518.13639,86900.95979,40181.9107,42438.33793,49008.91309,54537.82012,293936.98,165727.7315,70971.75689,73491.47864,229804.7414,161025.6805,x,x,x,x,,,,,,,,,,
9.40_866.2366m/z,,866.236599,1,9.401366667,0.172333333,0,0.012288194,0.021227071,7.653314134,CK_V,HI_V,100 - 45.1 - 1.73,245865.9801,37.31,214744.2233,336811.2862,369014.9358,131177.0175,178598.3195,244850.0982,205857.232,68863.11773,0,6198.490657,0,0,142128.2485,312161.2637,234919.0505,82257.40642,163253.5694,186489.879,164930.5165,50916.17261,0,2870.188177,0,0,x,x,x,x,,,,,,,,,,
12.07_357.0975m/z,,357.0974702,1,12.07116667,0.590366667,81,5.97E-10,1.04E-08,28.49087052,HI_V,CK_V,100 - 17.8,594535.2184,39.76,29642.65079,24972.78798,22247.70902,27327.38768,10109.51864,10905.36242,1010478.894,502139.609,326222.3428,328812.5649,779601.6068,758199.2091,19618.95865,23145.11827,14163.1413,17136.23375,9240.932434,8306.060451,809584.4108,371273.1553,131936.8176,152255.4423,576015.7865,552690.0059,x,x,x,x,,,,,,,,,,
9.37_211.1331m/z,,211.1331098,1,9.373466667,0.765566667,28,3.31E-08,3.90E-07,11.13533771,CK_V,HI_V,100 - 10.8,1106265.7,24.57,1510204.263,396222.9452,1291506.422,1621117.98,528824.4325,1289718.158,138520.0488,107769.84,100035.7836,69842.21334,72521.66394,128462.9675,999527.1742,367224.7943,822187.4861,1016557.344,483389.0735,982312.7903,110980.7169,79683.11567,40458.30468,32340.17862,53583.29552,93643.19748,x,x,x,x,,,,,,,,,,
9.31_785.2289m/z,,785.2289322,1,9.31475,0.256483333,1,8.03E-06,4.31E-05,2.854252053,HI_V,CK_V,100 - 38.1 - 7.91 - 0.243,306736.2698,20.05,70924.34929,195134.6111,71882.51748,88958.01663,154028.8877,63870.17962,422295.3869,341108.9857,241639.0417,245943.3786,240833.3266,344057.1277,46941.20934,180853.4016,45761.21755,55783.0622,140795.0857,48646.67057,338338.3502,252209.9575,97728.08909,113883.172,177941.9088,250800.7574,x,x,x,x,,,,,,,,,,
9.29_543.1501m/z,,543.1500883,1,9.286033333,1.65315,8,2.06E-06,1.33E-05,752.8281523,HI_V,CK_V,100 - 23.1 - 0.279,745701.0927,53.11,563.8476814,0,0,11.39032975,4276.397449,1091.562257,631401.2025,420501.9626,338061.3719,586169.2664,1728192.782,805101.2845,373.1820216,0,0,7.142554399,3908.979378,831.3875088,505871.5956,310911.7219,136724.9747,271423.5112,1276891.063,586879.3166,x,x,x,x,,,,,,,,,,
9.29_931.3072m/z,,931.3071885,1,9.286033333,0.19975,72,0.000671211,0.00179843,31.72276082,CK_V,HI_V,100 - 40.3 - 7.2 - 0.197,278017.4646,15.11,258250.3807,282157.4162,272082.9418,254252.064,358926.7675,242435.2175,0,12672.22713,0,0,0,1944.37085,170922.7551,261507.3165,173211.055,159434.2954,328088.6187,184650.587,0,9369.62085,0,0,0,1417.350907,x,x,x,x,,,,,,,,,,
9.29_665.3535m/z,,665.3535272,1,9.286033333,0.228733333,4,5.56E-06,3.12E-05,293.0401196,CK_V,HI_V,100 - 34.9 - 6.26,368417.1658,33.23,349074.642,303825.2807,525605.9749,385957.0654,179414.3251,466625.7068,0,8883.474448,0,0,3688.768777,0,231034.7012,281589.3869,334606.6638,242022.7856,163999.4657,355405.0916,0,6568.284058,0,0,2725.480591,0,x,x,x,x,,,,,,,,,,
12.04_431.0507m/z,,431.0507096,1,12.04295,0.254233333,3,1.98E-06,1.29E-05,245.8573802,HI_V,CK_V,100 - 13.1 - 21.5,127307.046,33.57,0,620.386984,0,0,2486.464132,0,124626.5073,132214.1587,104984.8346,56853.27851,119411.9131,208531.6325,0,574.9830627,0,0,2272.832947,0,99849.36657,97756.81304,42459.89057,26325.70038,88228.58549,152009.3239,x,x,x,x,,,,,,,,,,
12.10_315.2534m/z,,315.2534365,1,12.09903333,0.84535,90,2.57E-07,2.24E-06,10.10749522,CK_V,HI_V,100 - 16.2,284714.9119,39.32,360068.2601,94633.67755,504087.2542,183142.9648,263143.6928,303213.6222,12143.06895,25272.05557,33593.7752,53084.12916,27404.83513,28129.99728,238310.8163,87707.7746,320907.6047,114843.7857,240535.0018,230942.4097,9728.891296,18685.7114,13586.61014,24580.40971,20248.3134,20505.38721,x,x,x,x,,,,,,,,,,
12.13_474.2615m/z,,474.2615255,1,12.12751667,0.254466667,6,4.37E-08,4.98E-07,9.442514007,HI_V,CK_V,100 - 23.6 - 2.14,385447.2913,39.65,56888.00668,23999.32596,37313.22959,64379.85133,33902.03434,28440.01088,342030.2562,422527.6891,248991.7727,261840.78,532959.8397,753953.9784,37651.27008,22242.90048,23754.02081,40370.78823,30989.2508,21661.31125,274030.8235,312409.5083,100701.8153,121244.4049,393782.2582,549595.4411,x,x,x,x,,,,,,,,,,
9.29_607.3328m/z,,607.3328258,1,9.286033333,1.255033333,0,0.000560332,0.001543444,2.504910728,CK_V,HI_V,100 - 30,2126865.653,24.09,1769881.342,2865354.077,1781124.4,1964210.264,2682878.085,1697745.752,905211.8572,911992.9216,358398.2521,412412.9807,883662.2279,597270.0988,1171394.188,2655648.983,1133883.787,1231700.835,2452371.472,1293086.677,725245.6358,674311.4536,144949.9885,190966.3056,652901.9293,435380.584,x,x,x,x,,,,,,,,,,
9.23_1275.3592m/z,,1275.359233,1,9.229816667,0.1688,14,0,0,Infinity,CK_V,HI_V,100 - 47.2 - 7.52,229232.6581,54.73,78450.6769,439701.2967,143177.1409,283942.9774,235811.6386,194312.2183,0,0,0,0,0,0,51922.50171,407521.1196,91148.17515,178052.6294,215551.2539,147997.7437,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
9.23_665.1714m/z,,665.1713836,1,9.229816667,0.510583333,27,1.01E-09,1.65E-08,13.45015341,CK_V,HI_V,100 - 28.8 - 5.38 - 0.0433,1281215.164,19.24,1053376.55,1586472.764,1110717.151,1574968.583,1073121.564,1288634.374,172832.4397,130047.9202,97973.78542,45791.74167,79971.93247,78390.33701,697176.2118,1470364.453,707095.0069,987618.3591,980921.468,981487.3269,138471.4215,96155.1346,39624.35359,21203.69665,59087.99466,57142.70776,x,x,x,x,,,,,,,,,,
9.12_1093.4110m/z,,1093.411035,1,9.1189,0.224566667,24,1.44E-07,1.37E-06,329.808369,CK_V,HI_V,100 - 41.7 - 24,135993.9533,43.96,170285.8599,223057.1139,47128.60982,132542.1057,101679.244,141270.7863,0,0,0,0,4123.423359,0,112703.5254,206732.3555,30002.60205,83113.41468,92943.20103,107598.78,0,0,0,0,3046.62911,0,x,x,x,x,,,,,,,,,,
12.30_459.2347m/z,,459.2347416,1,12.29741667,0.823983333,31,6.24E-06,3.45E-05,2.545100476,HI_V,CK_V,100 - 16.6 - 6.39,221986.2139,22.55,111318.2647,60312.62976,96206.91909,102190.7292,69565.99232,83731.4772,286567.0596,221154.1938,295535.5539,245518.9664,236106.8131,219017.7273,73675.88169,55898.56248,61246.40466,64080.92286,63589.04488,63774.01178,229594.3295,163517.5036,119525.9042,113686.6495,174449.681,159653.1723,x,x,x,x,,,,,,,,,,
12.04_343.0452m/z,,343.0451671,1,12.04295,0.33905,25,3.87E-08,4.49E-07,55.50661025,HI_V,CK_V,100 - 15.9,201377.486,33.13,762.2970583,9800.437132,3705.544457,822.6358747,6234.332079,442.6997841,223233.4522,172422.1958,167211.7041,86316.41091,181445.9489,308664.7713,504.5255424,9083.177926,2358.991198,515.8517456,5698.692841,337.181932,178852.1501,127485.9253,67626.8214,39968.49488,134063.001,225001.4669,x,x,x,x,,,,,,,,,,
8.89_953.2340m/z,,953.2340185,1,8.890066667,0.313083333,0,0,0,Infinity,HI_V,CK_V,100 - 46 - 7.94,232312.5955,47.76,0,0,0,0,0,0,355327.0143,215528.2506,110956.7895,101957.0105,241788.8995,393153.9888,0,0,0,0,0,0,284684.0376,159357.7807,44875.17799,47210.8167,178647.9426,286589.9592,x,x,x,x,,,,,,,,,,
